FeatureType,AssetID,source_layer,public_length_m,SurfaceMaterial,A2_400m_Score,A2_250m_Score,A2_100m_Score,A3_400m_Score,A3_250m_Score,A3_100m_Score,A4_400m_Score,A4_250m_Score,A4_100m_Score,B0_400m_Score,B0_250m_Score,B0_100m_Score,B1_400m_Score,B1_250m_Score,B1_100m_Score,B2_400m_Score,B2_250m_Score,B2_100m_Score,B3_400m_Score,B3_250m_Score,B3_100m_Score,C2_400m_Score,C2_250m_Score,C2_100m_Score,C3_0m_Score,C4_0m_Score,C5_0m_Score,C6_0m_Score,D0_400m_Score,D0_250m_Score,D0_100m_Score,D1_400m_Score,D1_250m_Score,D1_100m_Score,D2_400m_Score,D2_250m_Score,D2_100m_Score,D3_400m_Score,D3_250m_Score,D3_100m_Score,D4_400m_Score,D4_250m_Score,D4_100m_Score,E6_0m_Score,F1_400m_Score,F1_250m_Score,F1_100m_Score,F9_400m_Score,F9_250m_Score,F9_100m_Score,G0_400m_Score,G0_250m_Score,G0_100m_Score,G1_0m_Score,G2_0m_Score,G3_0m_Score,G4_0m_Score,G5_0m_Score,A1_400m_Score,A1_250m_Score,A1_100m_Score,E0_400m_Score,E0_250m_Score,E0_100m_Score,E1_400m_Score,E1_250m_Score,E1_100m_Score,E2_400m_Score,E2_250m_Score,E2_100m_Score,E3_400m_Score,E3_250m_Score,E3_100m_Score,C0_400m_Score,C0_250m_Score,C0_100m_Score,F0_400m_Score,F0_250m_Score,F0_100m_Score,F8_400m_Score,F8_250m_Score,F8_100m_Score,F2_0m_Score,F3_0m_Score,F4_0m_Score,F6_0m_Score,F7_0m_Score,A0_400m_Score,A0_250m_Score,A0_100m_Score,A5_400m_Score,A5_250m_Score,A5_100m_Score,C1_400m_Score,C1_250m_Score,C1_100m_Score,E4_0m_Score,E5_0m_Score,MI_Value_Public_Rebuild,MI_Score_Public_Rebuild,MI_Score_Public_Normalized,ConditionScore,AssetLength,DistressExtentRatio,WeightedDistressExtentRatio,U_Gap_L3,U_Grade_L3,U_Trip_L3,D_Crack_L1,D_Crack_L2,D_Crossfall_L1,D_Heave_L1,D_Heave_L2,D_Patch_L1,D_Patch_L2,D_Ponding_L1,D_Ponding_L2,D_Rough_L1,D_Rough_L2,D_Trip_L1,D_Trip_L2,D_Utility_L1,D_Utility_L2,T_Crossfall_L1,T_Culvert_L1,T_Obstruct_L1,T_Pond_L2,T_Rocks_L1,T_Roots_L1,T_Roots_L2,T_Rut_L1,T_Rut_L2,T_Veg_L1,T_Mud_L1,T_Pond_L1,T_Rocks_L2,T_Steps_L1,T_Structure_L1,Risk_Product_Public_MI_x_Condition
RPath,1231,sidewalks,285.168,CON,1,2,0,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,5,1,2,2,0,0,0,1,2,2,5,0,4,0,1,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,0,0,1,2,2,0,0,0,5,3,1,0,1,1,0,0,0,0,0,0,0,0,5,0,86,5,5,2,285.2,0.021,0.017,,,,0.005,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
RPath,1233,sidewalks,46.795,CON,1,2,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,1,2,0,5,0,4,0,1,0,0,0,0,0,0,1,2,0,1,2,0,1,2,2,1,0,0,1,2,2,0,0,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,5,0,67,4,4,1,49.6,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,1234,sidewalks,276.854,CON,1,2,0,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,1,2,0,1,2,2,0,0,0,1,0,0,5,1,0,0,0,0,0,1,2,0,5,0,0,3,1,0,0,0,0,0,0,1,2,2,1,2,0,1,2,2,1,2,2,1,2,2,0,0,0,5,3,1,0,1,1,2,0,0,0,0,0,0,0,5,0,87,5,5,3,276.7,0.510,0.127,,,,0.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
RPath,1235,sidewalks,84.796,HMAC,1,2,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2,0,5,0,4,0,1,0,0,0,0,0,0,1,2,0,1,2,2,1,2,2,1,0,0,1,2,2,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,75,4,4,3,84.8,0.425,0.199,,,,0.106,0.053,,,,,,,0.035,0.195,0.018,,0.018,,,,,,,,,,,,,,,,,,12.0
RPath,1236,sidewalks,149.813,HMAC,1,2,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2,0,5,0,4,0,1,0,0,0,0,0,0,1,2,0,1,2,2,1,2,2,1,0,0,1,2,2,0,0,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,5,0,71,4,4,4,149.8,0.370,0.293,,,,0.090,0.250,,,,,,,,,,0.020,,,0.010,,,,,,,,,,,,,,,,16.0
RPath,1237,sidewalks,173.316,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,2,2,1,2,2,0,0,0,1,2,2,0,5,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,2,0,5,1,2,0,0,1,1,1,2,2,5,5,0,3,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,81,4,4,2,173.3,0.087,0.024,,,,0.078,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,8.0
RPath,1238,sidewalks,93.448,CON,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,1,2,2,0,5,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,2,0,5,1,0,0,0,1,1,1,2,2,5,5,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,80,4,4,2,174.7,0.034,0.015,,,,0.026,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,1240,sidewalks,135.221,CON,1,2,0,1,0,0,1,0,0,0,0,0,1,2,2,1,2,0,0,0,0,1,2,2,0,5,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,5,1,2,0,0,1,1,1,2,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,62,3,3,2,138.8,0.130,0.057,,,,0.076,0.032,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,6.0
RPath,1241,sidewalks,139.809,CON,1,2,0,1,2,0,1,2,0,0,0,0,1,2,2,1,0,0,0,0,0,1,2,2,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,1,1,1,2,2,0,0,0,3,1,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,66,4,3,2,142.4,0.095,0.032,,,,0.084,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,1242,sidewalks,68.139,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,0,1,1,0,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,67,4,4,2,68.1,0.088,0.022,,,,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,1243,sidewalks,32.613,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,0,1,1,2,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,5,0,56,3,3,2,32.6,0.322,0.092,,,,0.276,,,,,,,,,,,,,0.046,,,,,,,,,,,,,,,,,6.0
RPath,1244,sidewalks,73.636,CON,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,2,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,63,3,3,2,73.6,0.306,0.087,,,,0.265,,,,,,,,,,,,,0.041,,,,,,,,,,,,,,,,,6.0
RPath,1245,sidewalks,113.681,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,48,3,2,2,118.4,0.051,0.044,,,,,0.038,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,4.0
RPath,1246,sidewalks,175.757,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,21,1,1,1,176.4,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
RPath,1247,sidewalks,134.754,CON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,21,1,1,1,138.8,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
RPath,1248,sidewalks,357.232,CON,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,19,1,1,2,357.7,0.034,0.015,,,,0.025,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,1249,sidewalks,67.627,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,25,1,1,1,70.3,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
RPath,1250,sidewalks,52.433,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,5,0,24,1,1,2,55.0,0.027,0.027,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,1251,sidewalks,75.328,HMAC,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,27,1,1,5,77.4,1.008,1.008,,,,,1.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
RPath,1255,sidewalks,127.168,CON,1,2,2,1,2,2,1,2,0,1,2,0,1,2,2,0,0,0,0,0,0,1,2,0,5,5,0,2,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,5,1,2,2,0,1,0,1,2,0,5,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,5,3,1,0,0,1,2,0,0,0,0,0,0,0,5,0,97,5,5,2,127.2,0.083,0.024,,,,0.071,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,10.0
RPath,1256,sidewalks,265.912,CON,1,2,0,1,2,0,1,2,0,1,2,0,1,2,2,1,0,0,0,0,0,1,0,0,5,5,0,2,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,5,1,2,2,0,1,0,1,2,0,5,5,0,3,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,5,3,1,0,0,1,2,0,0,0,0,1,0,0,5,0,101,5,5,2,265.9,0.073,0.028,,,,0.034,,,,,,,,,,,,,0.039,,,,,,,,,,,,,,,,,10.0
RPath,1258,sidewalks,98.781,HMAC,1,2,2,1,2,2,1,2,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,5,0,2,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,68,4,4,2,101.0,0.371,0.093,,,,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,1259,sidewalks,150.132,HMAC,1,2,2,1,2,2,1,2,2,1,2,0,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,5,1,2,0,0,1,0,1,2,0,5,0,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,2,0,1,2,2,0,0,0,5,3,1,0,0,1,2,0,0,0,0,0,0,0,5,0,82,4,4,2,308.6,0.083,0.053,,,0.005,0.029,0.029,,,,,,,,,,,0.005,0.015,,,,,,,,,,,,,,,,,8.0
RPath,1260,sidewalks,279.235,HMAC,1,2,2,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,3,1,1,1,0,0,0,1,2,0,1,2,0,5,0,78,4,4,2,332.2,0.059,0.028,,,,0.032,0.014,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,8.0
RPath,1261,sidewalks,107.053,HMAC,1,2,2,1,2,2,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,5,0,65,4,3,2,108.8,0.069,0.024,,,,0.041,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,6.0
RPath,1264,sidewalks,203.385,HMAC,1,2,2,1,2,2,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,5,0,63,3,3,2,218.1,0.103,0.031,,,,0.096,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,1265,sidewalks,40.577,CON,1,2,2,1,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,5,0,41,2,2,1,42.2,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,1266,sidewalks,140.305,CON,1,2,2,1,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,5,3,1,1,1,0,0,0,0,0,0,0,0,0,5,0,59,3,3,2,143.4,0.042,0.034,,,0.010,0.010,0.010,,,,,,,,,,,,,0.010,,,,,,,,,,,,,,,,6.0
RPath,1267,sidewalks,599.508,CON,1,2,2,1,2,0,1,2,0,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,68,4,4,2,605.1,0.032,0.032,,,,,0.025,,,,,,,,,,,0.007,,,,,,,,,,,,,,,,,,8.0
RPath,1268,sidewalks,48.731,CON,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,0,0,1,2,2,0,1,1,1,2,2,5,5,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,62,3,3,3,48.2,0.187,0.140,,0.062,,0.062,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,9.0
RPath,1269,sidewalks,67.178,CON,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,0,0,1,2,2,0,1,0,1,2,2,5,5,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,60,3,3,3,67.4,0.200,0.200,,,,,0.178,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,9.0
RPath,1270,sidewalks,36.298,CON,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,1,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,57,3,3,2,36.3,0.041,0.041,,,,,,,,,,,,,,,,0.041,,,,,,,,,,,,,,,,,,6.0
RPath,1271,sidewalks,28.25,CON,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,0,0,1,1,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,56,3,3,2,30.1,0.100,0.075,,,,,0.050,,,,,,,,,,0.050,,,,,,,,,,,,,,,,,,,6.0
RPath,1272,sidewalks,11.388,CON,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,0,0,1,1,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,54,3,3,1,15.1,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
RPath,1273,sidewalks,73.551,CON,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,1,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,59,3,3,1,78.7,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
RPath,1274,sidewalks,168.658,CON,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,0,0,1,0,1,2,2,5,0,0,3,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,60,3,3,3,172.5,0.270,0.246,,,0.043,0.026,0.148,,,,,,,,,,0.009,0.043,,,,,,,,,,,,,,,,,,9.0
RPath,1275,sidewalks,336.858,CON,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,1,1,2,2,5,5,0,3,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,70,4,4,3,337.5,0.209,0.176,0.004,0.004,,0.040,0.147,,,,0.004,,,,,,,0.009,,,,,,,,,,,,,,,,,,12.0
RPath,1276,sidewalks,69.275,CON,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,0,1,2,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,45,2,2,3,70.5,0.255,0.239,,,,0.021,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,1277,sidewalks,88.129,CON,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,1,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,42,2,2,3,87.9,0.171,0.145,,,,0.034,0.102,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,6.0
RPath,1278,sidewalks,136.588,CON,1,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,2,2,0,1,2,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,37,2,2,2,139.8,0.021,0.013,,,,,0.011,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,4.0
RPath,1279,sidewalks,48.671,CON,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,2,2,0,1,2,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,35,2,2,3,52.2,0.115,0.115,,,,,0.086,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,6.0
RPath,1280,sidewalks,77.633,CON,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,2,2,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,30,2,2,1,81.2,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,1281,sidewalks,45.183,CON,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,2,2,0,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,32,2,2,4,49.8,0.301,0.279,0.121,,,,0.121,,,,,,,,0.030,,,0.030,,,,,,,,,,,,,,,,,,8.0
RPath,1282,sidewalks,141.741,CON,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,2,1,2,0,0,0,0,1,2,2,0,1,0,0,0,1,1,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,43,2,2,1,144.4,0.031,0.008,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,1283,sidewalks,108.136,CON,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,1,2,2,0,1,1,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,64,4,3,2,110.6,0.027,0.027,,,,,,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,,6.0
