sensor_index,monitor,network,lat,lng,date,prov_terr,pm25_recent_r,pm25_recent,pm25_1hr_r,pm25_1hr,pm25_3hr_r,pm25_3hr,pm25_24hr_r,pm25_24hr,temperature,rh,pressure,val_24hr_r,val_1hr_r,val_r,val_24hr,val_1hr,val,icon_url_24hr_r,icon_url_1hr_r,icon_url_r,icon_url_24hr,icon_url_1hr,icon_url
214007,PAS Bow Island AQSU-333E,PA,49.870388,-111.37903,2025-10-17 21:00:00,Alberta,0.8,0.6,0.6,0.4,0.9,0.7,4.7,4,7.5,64.2,915.4,5,1,1,4,0,1,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_1.png
214009,AQSU-3511- Dauphin,PA,51.140907,-100.04374,2025-10-17 21:00:00,Manitoba,0.6,0.5,0.5,0.4,0.3,0.3,3.9,3.1,,,,4,0,1,3,0,0,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png
214013,Consort,PA,52.008984,-110.77279,2025-10-17 21:00:00,Alberta,0.4,0.4,0.6,0.6,0.7,0.6,2.8,2.3,18.3,19,918.2,3,1,0,2,1,0,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
214019,AQSU-3330_Stony-Plain,PA,53.5475,-114.10844,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1,0.9,13.2,31,916,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
214021,AQSU-3326,PA,49.51235,-98.00825,2025-10-17 21:00:00,Manitoba,0.6,0.4,1.1,0.8,1.4,1,2.6,1.7,15.6,63.7,963.1,3,1,1,2,1,0,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
214101,CEAEQ_86E9,PA,45.60448,-73.65191,2025-10-17 21:00:00,Quebec,6.4,5.8,1.5,1.4,1.1,1,1.8,1.5,17,27.3,1010.6,2,2,6,2,1,6,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_6.png
214119,Fermont_CEAEQ_3066,PA,52.796825,-67.0907,2025-10-17 21:00:00,Quebec,0,0,0,0,0.1,0,0.2,0.1,8.5,63.7,944.2,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
214157,NWCAA - Agate Bay,PA,48.758358,-122.35634,2025-10-17 21:00:00,Canada_Buffer,3.2,2.8,3.5,3,3.6,3.1,3.7,2.9,20,38.3,1009,4,4,3,3,3,3,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
214167,Chibougamau_hôpital_CEAEQ_87E5,PA,49.91611,-74.34917,2025-10-17 21:00:00,Quebec,0,0,0,0,0.1,0.1,1.1,0.8,10.7,39,965.4,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
214413,Roxton Falls_CEAEQ_CB71,PA,45.572308,-72.522484,2025-10-17 21:00:00,Quebec,0.3,0.3,0.6,0.6,0.5,0.5,1.4,1.1,16.9,32.7,1002.5,1,1,0,1,1,0,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png
214441,AQSU-Mistawasis,PA,53.174923,-106.80666,2025-10-17 21:00:00,Saskatchewan,2.5,2.2,2,1.8,2.3,2,6.8,5.1,16.9,33.7,935.2,7,2,2,5,2,2,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png
214462,Braintree Elementary,PA,43.956013,-72.72199,2025-10-17 21:00:00,United States,0,0,0.1,0.1,0.1,0.1,0.3,0.2,23.9,21.5,987.3,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
214469,AQSU-352F-Pikanigkum,PA,51.81831,-93.97179,2025-10-17 21:00:00,Ontario,3.8,2.6,2.9,2,5.2,3.5,2.1,1.4,15.2,67,952,2,3,4,1,2,3,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_3.png
214477,AQSU-4104E,PA,50.30159,-97.35207,2025-10-17 21:00:00,Manitoba,2,1.3,1.9,1.2,1.6,1,2.1,1.3,12.8,73.2,961.6,2,2,2,1,1,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
214479,AQSU-353E,PA,51.42215,-114.03641,2025-10-17 21:00:00,Alberta,0.8,0.7,0.9,0.8,0.8,0.6,1.9,1.6,11.1,40,880.8,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
214721,La Pocatière_CEAEQ_3028,PA,47.372036,-70.02608,2025-10-17 21:00:00,Quebec,1,0.8,1.1,0.9,0.9,0.8,1,0.8,11.7,50.7,1009.1,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
214735,Lachute_CEAEQ_87_29,PA,45.6556,-74.33925,2025-10-17 21:00:00,Quebec,0,0,0,0,0,0,2.1,1.6,16.2,32.5,1008,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
214749,108 Mile Elementary,PA,51.72779,-121.331795,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,2,1.7,17.8,22.7,908.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
214751,Lac La Hache Elementary,PA,51.81834,-121.482216,2025-10-17 21:00:00,British Columbia,0,0,0,0,0.2,0.2,2.7,2.2,13.1,30,918.2,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
214753,100 Mile Hospital,PA,51.638885,-121.29196,2025-10-17 21:00:00,British Columbia,0,0,0,0,0.1,0.1,2.2,1.8,10.6,33.5,906.2,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
214757,Glacier View,PA,49.703583,-124.980675,2025-10-17 21:00:00,British Columbia,1.9,1.7,2.8,2.5,3,2.6,12.3,8.2,22.6,35,1017.3,12,3,2,8,2,2,icons/icon_21_12.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_8.png,icons/icon_21_2.png,icons/icon_21_2.png
214759,6894 Tsqescen Road,PA,51.77187,-120.99224,2025-10-17 21:00:00,British Columbia,0,0,0,0,0.6,0.5,3.7,3,14.2,32.2,923.9,4,0,0,3,0,0,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png
214761,100 Mile Elementary,PA,51.64701,-121.29371,2025-10-17 21:00:00,British Columbia,0.1,0.1,0.2,0.2,0.2,0.2,1.4,1.2,14.4,29,907.9,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
214767,Deka Lake,PA,51.617264,-120.82037,2025-10-17 21:00:00,British Columbia,19.5,17.3,7.3,6.5,6.6,5.8,18.6,16.4,11.1,35,883,19,7,20,16,6,17,icons/icon_21_19.png,icons/icon_21_7.png,icons/icon_21_20.png,icons/icon_21_16.png,icons/icon_21_6.png,icons/icon_21_17.png
214769,South Cariboo Recreation Centre,PA,51.6417,-121.3049,2025-10-17 21:00:00,British Columbia,0,0,0.4,0.4,0.3,0.3,2.3,2,12.6,29,907.2,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
214771,Forest Grove Elementary,PA,51.769333,-121.09662,2025-10-17 21:00:00,British Columbia,0.6,0.5,0.6,0.5,0.9,0.8,6.4,5.2,13.5,33,911.7,6,1,1,5,0,0,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_0.png,icons/icon_21_0.png
214785,AE- McIntyre Reference,PA,53.486317,-113.46324,2025-10-17 21:00:00,Alberta,0.4,0.4,0.7,0.6,1.3,1.2,2.1,1.8,13.6,29,924.7,2,1,0,2,1,0,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_0.png
214887,Okotoks SW,PA,50.69018,-114.02639,2025-10-17 21:00:00,Alberta,1.4,1.2,0.5,0.4,2.5,2,3.1,2.7,12.4,40.5,871.1,3,0,1,3,0,1,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_1.png
214897,NWCAA - Hamilton Town Hall,PA,48.522076,-121.990776,2025-10-17 21:00:00,Canada_Buffer,7.2,5.5,7.2,5.6,7.3,5.6,12.4,8.8,17.2,56.8,1016.9,12,7,7,9,6,6,icons/icon_21_12.png,icons/icon_21_7.png,icons/icon_21_7.png,icons/icon_21_9.png,icons/icon_21_6.png,icons/icon_21_6.png
214899,NWCAA - Burlington High School,PA,48.478016,-122.33844,2025-10-17 21:00:00,Canada_Buffer,5.7,4.7,6.4,5.3,7.6,6.1,6.1,4.6,17.8,48,1019.5,6,6,6,5,5,5,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_5.png
214905,NWCAA - Lyman Town Hall,PA,48.52491,-122.05943,2025-10-17 21:00:00,Canada_Buffer,7.5,6.1,7,5.6,6.6,5.4,9,6.7,19,49.2,1016.8,9,7,8,7,6,6,icons/icon_21_9.png,icons/icon_21_7.png,icons/icon_21_8.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_6.png
214947,Pearl Lee Rd,PA,44.02121,-73.02173,2025-10-17 21:00:00,Canada_Buffer,0.8,0.7,0.7,0.7,1,0.9,2,1.7,23.7,21.3,957.8,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
214951,Holley,PA,43.230057,-78.02649,2025-10-17 21:00:00,Canada_Buffer,1.1,0.9,0.8,0.7,1,0.8,3.6,2.8,17.2,45.7,997.6,4,1,1,3,1,1,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
214965,vanier,PA,49.709946,-124.99863,2025-10-17 21:00:00,British Columbia,1,0.9,1.3,1.2,1.6,1.4,2,1.5,28.1,28.3,1033.9,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
215081,Hamburg,PA,42.44911,-83.80122,2025-10-17 21:00:00,United States,1.9,1.7,1.8,1.7,1.6,1.5,1,0.8,23.3,31,981.5,1,2,2,1,2,2,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png
215199,Rainbow Lake Generating Station,PA,58.477806,-119.246445,2025-10-17 21:00:00,Alberta,,,,,,,,,17.4,26,942.2,,,,,,,icons/icon_21_-.png,icons/icon_21_-.png,icons/icon_21_-.png,icons/icon_21_-.png,icons/icon_21_-.png,icons/icon_21_-.png
215841,VCH - Squamish Nation Main Office #1,PA,49.307205,-123.02272,2025-10-17 21:00:00,British Columbia,3,2.3,3.6,2.7,4.6,3.4,7,5,15.6,56,1018.9,7,4,3,5,3,2,icons/icon_21_7.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_2.png
215881,VCH - Powell River City Hall,PA,49.8355,-124.52419,2025-10-17 21:00:00,British Columbia,1.8,1.5,2.1,1.8,2,1.7,5.7,4.1,21.7,40.3,1014.2,6,2,2,4,2,2,icons/icon_21_6.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png
215887,VCH-Florence Peterson Park,PA,50.11804,-122.95588,2025-10-17 21:00:00,British Columbia,2.4,1.9,2.4,1.9,2.6,2.1,3,2.3,15,50,939.7,3,2,2,2,2,2,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
215905,VCH - Squamish Nation - Welch Office -2,PA,49.320923,-123.1324,2025-10-17 21:00:00,British Columbia,3.5,2.7,3.7,2.8,4.2,3.1,7.7,5.4,16.5,56,1018.4,8,4,4,5,3,3,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_3.png
216359,NWCAA - Birchwood 2,PA,48.771954,-122.51377,2025-10-17 21:00:00,United States,3.5,2.9,5.1,4,5.6,4.3,4.3,3.1,19,46,1018.3,4,5,4,3,4,3,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_3.png
216365,NWCAA - Maple Falls Town Hall,PA,48.923923,-122.076935,2025-10-17 21:00:00,Canada_Buffer,4.8,3.9,5.1,4.2,7.6,5.9,9.6,7.2,16.5,47.7,996.7,10,5,5,7,4,4,icons/icon_21_10.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_7.png,icons/icon_21_4.png,icons/icon_21_4.png
216367,NWCAA - Birchwood 5,PA,48.769966,-122.51057,2025-10-17 21:00:00,United States,4.7,3.9,4.7,3.9,5,4.2,4,3,19.2,45.5,1018.1,4,5,5,3,4,4,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png
216369,NWCAA - Bacus Hill,PA,48.53327,-122.10319,2025-10-17 21:00:00,Canada_Buffer,6.2,5,7.1,5.5,7.7,5.8,6.7,4.7,18.5,49.2,1005.4,7,7,6,5,6,5,icons/icon_21_7.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_5.png
216387,NWCAA - Conway School,PA,48.33949,-122.318275,2025-10-17 21:00:00,Canada_Buffer,6.4,5.3,6.7,5.5,7.3,5.9,5.5,4,19.7,46.5,1017.8,6,7,6,4,6,5,icons/icon_21_6.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_5.png
216391,NWCAA - Birchwood 4,PA,48.771763,-122.51349,2025-10-17 21:00:00,United States,2.5,2.3,4,3.5,4.9,4.1,3.9,3.1,27.8,28.3,1017.2,4,4,2,3,4,2,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_2.png
216393,Go1,PA,51.912167,-123.090164,2025-10-17 21:00:00,British Columbia,0.1,0.1,0.1,0.1,0.3,0.3,2.3,2,15,22.5,932.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
216399,NWCAA - Allen Elementary,PA,48.509186,-122.37398,2025-10-17 21:00:00,Canada_Buffer,3.7,3.2,4.1,3.5,6.2,5.1,7.6,5.3,19.6,40.2,1019.4,8,4,4,5,4,3,icons/icon_21_8.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png
216401,Cranbrook Hill,PA,53.907543,-122.82727,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,0.8,0.7,14.4,34,925.2,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
216403,NWCAA - CV10,PA,48.952034,-122.15259,2025-10-17 21:00:00,Canada_Buffer,5.5,4.6,5.9,4.8,7.1,5.7,10.8,8.1,18.5,45.8,1001.9,11,6,6,8,5,5,icons/icon_21_11.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_8.png,icons/icon_21_5.png,icons/icon_21_5.png
216405,Station92-NWCAA,PA,48.917664,-122.139206,2025-10-17 21:00:00,United States,4.3,3.6,4.5,3.7,5.1,4.1,4.6,3.5,17.2,46.2,1004.5,5,4,4,4,4,4,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png
216463,PRAMP - Reno,PA,55.896965,-117.15764,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.5,1.2,16.5,23.8,930.1,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
216477,PRAMP - Northern Sunrise County,PA,56.20889,-117.20611,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,0.9,0.8,12.8,29,940.3,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217071,SC Social Development,PA,55.404125,-116.15419,2025-10-17 21:00:00,Alberta,0.2,0.2,0.1,0.1,0.2,0.2,1.1,0.9,19.6,20.2,935,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217087,Fort McKay First Nation Sustainability Building,PA,57.180214,-111.63722,2025-10-17 21:00:00,Alberta,0.1,0.1,0.4,0.3,0.5,0.4,1.9,1.6,13.9,43,966.3,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
217121,Eden Valley,PA,50.43096,-114.44651,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,2.4,2.1,21.2,19.5,849.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
217147,SS,PA,53.423473,-113.53611,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.5,1.3,13.3,29.7,925,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217479,CleanAIRE NC Hyperion,PA,42.2794,-83.74925,2025-10-17 21:00:00,United States,6.8,6.2,3.5,3.2,2.8,2.6,3.3,2.8,23.9,28,983.4,3,4,7,3,3,6,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_7.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_6.png
217511,Bighorn Health Centre,PA,52.40488,-116.23982,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,0.6,0.5,13.5,21.3,865.4,1,0,0,0,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
217581,Blackpool Fire Hall,PA,51.59671,-120.11761,2025-10-17 21:00:00,British Columbia,27.1,22.5,28.4,23.8,14.6,12.2,20.3,14.6,14.3,45.7,967.9,20,28,27,15,24,22,icons/icon_21_20.png,icons/icon_21_28.png,icons/icon_21_27.png,icons/icon_21_15.png,icons/icon_21_24.png,icons/icon_21_22.png
217645,Glebe_Ottawa,PA,45.402588,-75.68986,2025-10-17 21:00:00,Ontario,0.8,0.7,0.9,0.8,0.8,0.7,1,0.9,17.4,28.8,1007.4,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
217729,PRAMP - St Thomas More School,PA,56.067074,-118.396935,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,0.9,0.8,14.4,26,927.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217745,PRAMP - Peace River Hospital,PA,56.23071,-117.3547,2025-10-17 21:00:00,Alberta,0,0,0,0,0.1,0.1,1.1,1,19.6,21.7,949.7,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217747,PRAMP - Dixonville,PA,56.535824,-117.672226,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.1,0.8,14,30,928.3,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217749,PRAMP - Good Shepherd School,PA,56.261314,-117.289276,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.1,1,18.2,22,965.1,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217765,PRAMP - Holy Family School,PA,56.18451,-117.60611,2025-10-17 21:00:00,Alberta,0,0,0.2,0.2,0.2,0.2,1.3,1.1,15.4,24,932.5,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217775,O'Leary Community Center,PA,46.702137,-64.23225,2025-10-17 21:00:00,Prince Edward Island,0,0,0,0,0.4,0.3,1.4,0.9,12.2,75.2,1006.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
217879,PRAMP - David Thompson,PA,56.235657,-118.30666,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.3,1,13.1,29,920.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
218011,Pepperell,PA,44.6457,-63.594063,2025-10-17 21:00:00,Nova Scotia,4.8,3.7,3.9,3.1,2.6,2,1.6,1.2,16.7,55,1000.4,2,4,5,1,3,4,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_4.png
218051,Toad River Community Hall,PA,58.849915,-125.23319,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,0.2,0.1,12.8,28,920,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
218069,BC Lung Foundation X Fire Halll,PA,49.780743,-126.04771,2025-10-17 21:00:00,British Columbia,3.2,2.7,2.7,2.2,3.2,2.6,10.5,7.4,17.2,44.3,1007.6,10,3,3,7,2,3,icons/icon_21_10.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_3.png
218091,BC Lung Foundation X Marina,PA,49.68337,-126.11844,2025-10-17 21:00:00,British Columbia,1.9,1.6,2.9,2.3,3.3,2.5,2.3,1.6,20.6,43.5,1020.6,2,3,2,2,2,2,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
218103,BC Lung Foundation x Dawson Creek City Hall,PA,55.760757,-120.23658,2025-10-17 21:00:00,British Columbia,0.1,0.1,0,0,0,0,0.1,0.1,12.2,30,927,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
218127,Field 1,PA,51.01019,-114.136154,2025-10-17 21:00:00,Alberta,0.7,0.6,0.7,0.6,1.4,1.1,1.8,1.5,12.5,39.2,878,2,1,1,2,1,1,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
218129,Horse Lake,PA,51.615593,-121.21023,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,1.5,1.2,13.5,27.5,897.1,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
218169,Mosaic Stadium Sideline (2),PA,50.45109,-104.63352,2025-10-17 21:00:00,Saskatchewan,6.6,5.7,7.8,6.8,10.2,8.9,18.5,14,16.9,41,933.1,18,8,7,14,7,6,icons/icon_21_18.png,icons/icon_21_8.png,icons/icon_21_7.png,icons/icon_21_14.png,icons/icon_21_7.png,icons/icon_21_6.png
218177,Garage Municipal de Port-Cartier,PA,50.033512,-66.842674,2025-10-17 21:00:00,Quebec,0.1,0.1,0,0,0,0,0,0,22.2,73,636.8,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
218211,Flyover Ticket Booth,PA,49.2879,-123.11438,2025-10-17 21:00:00,British Columbia,4.8,4.4,4.8,4.4,5.7,5.1,10.1,8.6,28.9,25,1017.6,10,5,5,9,4,4,icons/icon_21_10.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_9.png,icons/icon_21_4.png,icons/icon_21_4.png
218323,"Triple R Ranch, Bridge Lake",PA,51.521553,-120.733536,2025-10-17 21:00:00,British Columbia,58,50.3,53.4,45.9,50.6,42.6,15.7,12.5,10,39,882.8,16,53,58,12,46,50,icons/icon_21_16.png,icons/icon_21_53.png,icons/icon_21_58.png,icons/icon_21_12.png,icons/icon_21_46.png,icons/icon_21_50.png
218977,Columbia Icefields,PA,52.22049,-117.2247,2025-10-17 21:00:00,Alberta,2,1.7,2.2,1.9,1.7,1.5,1.8,1.4,1.7,39,793.1,2,2,2,1,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png
219105,Vella Pit - South,PA,42.33897,-83.68049,2025-10-17 21:00:00,Canada_Buffer,2,1.8,1.9,1.7,1.6,1.4,1.4,1.2,23.9,30,978.8,1,2,2,1,2,2,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_2.png
