id,accidentDate,year,timeOfKill,nearestTown,species,sex,age,quantity,latitude,longitude,serviceArea,dataSet,sourceFile
130171,2015-04-18,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.021884,-122.785276,19,Historical,2008_2018
130174,2015-04-19,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.895257,-122.767134,19,Historical,2008_2018
130167,2015-04-20,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.766298,-122.656066,19,Historical,2008_2018
130175,2015-04-21,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.827474,-122.857647,19,Historical,2008_2018
130176,2015-04-21,2015,UNKNOWN,PRINCE GEORGE,Unknown,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Historical,2008_2018
130168,2015-04-29,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.884884,-122.741611,19,Historical,2008_2018
130180,2015-05-02,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.927337,-122.616662,19,Historical,2008_2018
130177,2015-05-06,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.034024,-122.768181,19,Historical,2008_2018
130178,2015-05-22,2015,UNKNOWN,PRINCE GEORGE,Elk,UNKNOWN,UNKNOWN,1,54.187302,-122.609357,19,Historical,2008_2018
130179,2015-05-28,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.93824,-122.759776,19,Historical,2008_2018
130289,2015-10-13,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.039696,-122.760187,19,Historical,2008_2018
130286,2015-10-22,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.696189,-122.667294,19,Historical,2008_2018
130283,2015-11-06,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Historical,2008_2018
130277,2015-11-09,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.018284,-122.79031,19,Historical,2008_2018
130284,2015-11-09,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.908438,-122.666653,19,Historical,2008_2018
130274,2015-11-12,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.842713,-122.692972,19,Historical,2008_2018
130275,2015-11-17,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.85126,-122.706934,19,Historical,2008_2018
130285,2015-11-24,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.817099,-121.34853,19,Historical,2008_2018
130276,2015-11-25,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.910378,-122.781582,19,Historical,2008_2018
130278,2015-11-25,2015,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.118681,-122.645219,19,Historical,2008_2018
130279,2015-11-25,2015,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.083075,-122.697238,19,Historical,2008_2018
130185,2015-12-04,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Historical,2008_2018
130183,2015-12-10,2015,UNKNOWN,PRINCE GEORGER,Deer,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,2008_2018
130191,2015-12-17,2015,UNKNOWN,PRINCE GEORGER,Deer,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,2008_2018
130190,2015-12-20,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,54.015315,-122.794522,19,Historical,2008_2018
130181,2015-12-21,2015,UNKNOWN,PRINCE GEORGER,Deer,UNKNOWN,UNKNOWN,1,53.823114,-122.873216,19,Historical,2008_2018
130187,2015-12-21,2015,UNKNOWN,PRINCE GEORGER,Deer,UNKNOWN,UNKNOWN,1,53.666657,-122.677511,19,Historical,2008_2018
130188,2015-12-22,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,53.781084,-122.656142,19,Historical,2008_2018
130189,2015-12-24,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,ADULT,1,53.781084,-122.656142,19,Historical,2008_2018
130184,2015-12-26,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,2008_2018
130182,2015-12-28,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,53.907544,-122.673031,19,Historical,2008_2018
130186,2015-12-28,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,53.916835,-121.740181,19,Historical,2008_2018
130192,2015-12-28,2015,UNKNOWN,PRINCE GEORGER,Moose,UNKNOWN,UNKNOWN,1,54.176655,-122.610694,19,Historical,2008_2018
130193,2015-12-28,2015,UNKNOWN,PRINCE GEORGER,Deer,UNKNOWN,UNKNOWN,1,54.248822,-122.617037,19,Historical,2008_2018
130203,2016-01-07,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.940557,-122.760744,19,Historical,2008_2018
130200,2016-01-09,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.692113,-122.669884,19,Historical,2008_2018
130207,2016-01-09,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.906292,-122.710285,19,Historical,2008_2018
130208,2016-01-11,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.88319,-122.13213,19,Historical,2008_2018
130201,2016-01-30,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.93824,-122.759776,19,Historical,2008_2018
130202,2016-01-31,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.93824,-122.759776,19,Historical,2008_2018
130198,2016-02-08,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.876932,-122.272637,19,Historical,2008_2018
130197,2016-02-22,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,YOUNG,1,53.856633,-123.219073,19,Historical,2008_2018
130199,2016-02-22,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.892301,-122.293726,19,Historical,2008_2018
130211,2016-03-09,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.908432,-122.666635,19,Historical,2008_2018
130210,2016-03-21,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.706754,-122.656747,19,Historical,2008_2018
130213,2016-03-23,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.809224,-123.012608,19,Historical,2008_2018
130221,2016-04-03,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.946149,-122.499212,19,Historical,2008_2018
130224,2016-04-06,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907823,-122.334248,19,Historical,2008_2018
130219,2016-04-08,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.895525,-122.767165,19,Historical,2008_2018
130214,2016-04-12,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.93824,-122.759776,19,Historical,2008_2018
130218,2016-04-14,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.864993,-122.791601,19,Historical,2008_2018
130223,2016-04-17,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907962,-122.334622,19,Historical,2008_2018
130217,2016-04-18,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.817492,-123.051224,19,Historical,2008_2018
130220,2016-04-18,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.905194,-122.715944,19,Historical,2008_2018
130222,2016-04-18,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Historical,2008_2018
130215,2016-04-30,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.042308,-122.756469,19,Historical,2008_2018
130227,2016-05-02,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,YOUNG,1,54.270825,-122.628159,19,Historical,2008_2018
130225,2016-05-06,2016,UNKNOWN,PRINCE GEORGE,Unknown,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Historical,2008_2018
130226,2016-05-07,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.1723,-122.609901,19,Historical,2008_2018
130230,2016-05-09,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.808168,-123.003251,19,Historical,2008_2018
130231,2016-05-29,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.919234,-122.649371,19,Historical,2008_2018
130232,2016-06-06,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.712222,-122.655669,19,Historical,2008_2018
130234,2016-06-06,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.068888,-122.715098,19,Historical,2008_2018
130239,2016-06-08,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.864993,-122.791601,19,Historical,2008_2018
130240,2016-06-10,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.855746,-123.21686,19,Historical,2008_2018
130233,2016-06-17,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.884884,-122.741611,19,Historical,2008_2018
130236,2016-06-19,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.270699,-122.628186,19,Historical,2008_2018
130237,2016-06-22,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.102837,-122.651505,19,Historical,2008_2018
130241,2016-06-23,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.913988,-122.655758,19,Historical,2008_2018
130244,2016-08-04,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.855746,-123.21686,19,Historical,2008_2018
130246,2016-08-08,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.908042,-122.721719,19,Historical,2008_2018
130247,2016-08-09,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934308,-122.568993,19,Historical,2008_2018
130242,2016-08-24,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.781084,-122.656142,19,Historical,2008_2018
130245,2016-08-26,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,2,53.808183,-122.947076,19,Historical,2008_2018
130262,2016-10-03,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.982463,-122.77755,19,Historical,2008_2018
130266,2016-10-03,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.257076,-122.622557,19,Historical,2008_2018
130271,2016-10-06,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.869128,-122.78035,19,Historical,2008_2018
130260,2016-10-16,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.764971,-122.656067,19,Historical,2008_2018
130265,2016-10-21,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.042308,-122.756469,19,Historical,2008_2018
130263,2016-10-22,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.003637,-122.801015,19,Historical,2008_2018
130270,2016-10-23,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.816092,-122.913235,19,Historical,2008_2018
130264,2016-10-24,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.015315,-122.794522,19,Historical,2008_2018
130272,2016-10-26,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,2008_2018
130261,2016-10-28,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.808488,-122.656364,19,Historical,2008_2018
130273,2016-10-28,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934308,-122.568993,19,Historical,2008_2018
129140,2016-10-30,2016,UNKNOWN,PG,Deer,UNKNOWN,UNKNOWN,1,53.419608,-122.585201,18,Historical,2008_2018
130307,2016-11-05,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,YOUNG,1,53.792854,-122.656228,19,Historical,2008_2018
130306,2016-11-14,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.661263,-122.677269,19,Historical,2008_2018
130309,2016-11-29,2016,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.820098,-122.88391,19,Historical,2008_2018
130252,2016-12-06,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.197743,-122.603478,19,Historical,2008_2018
130254,2016-12-06,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.270699,-122.628186,19,Historical,2008_2018
130259,2016-12-06,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.885486,-122.28481,19,Historical,2008_2018
130256,2016-12-15,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.866288,-123.293634,19,Historical,2008_2018
130253,2016-12-16,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.214661,-122.603353,19,Historical,2008_2018
130258,2016-12-21,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.927338,-122.616205,19,Historical,2008_2018
130249,2016-12-22,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.973788,-122.76797,19,Historical,2008_2018
130257,2016-12-27,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.907992,-122.700444,19,Historical,2008_2018
130248,2016-12-28,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.842201,-122.692165,19,Historical,2008_2018
130250,2016-12-29,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.042295,-122.756526,19,Historical,2008_2018
130251,2016-12-29,2016,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.176323,-122.610657,19,Historical,2008_2018
130255,2016-12-29,2016,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,55.025125,-123.032722,19,Historical,2008_2018
130349,2017-01-01,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.914352,-122.351935,19,Historical,2008_2018
130350,2017-01-01,2017,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.914352,-122.351935,19,Historical,2008_2018
130314,2017-01-03,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.842713,-122.692972,19,Historical,2008_2018
130325,2017-01-09,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.880584,-122.229567,19,Historical,2008_2018
130322,2017-01-11,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.944754,-122.455181,19,Historical,2008_2018
130324,2017-01-11,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.878871,-122.242042,19,Historical,2008_2018
130317,2017-01-12,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.21995,-122.604166,19,Historical,2008_2018
130315,2017-01-13,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.867526,-122.733908,19,Historical,2008_2018
130313,2017-01-18,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.634103,-122.663738,19,Historical,2008_2018
130326,2017-01-18,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.901796,-122.031946,19,Historical,2008_2018
130323,2017-01-19,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.920596,-122.368799,19,Historical,2008_2018
130316,2017-01-20,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.035312,-122.766381,19,Historical,2008_2018
130321,2017-01-30,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.877582,-123.404299,19,Historical,2008_2018
130292,2017-02-02,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.931332,-122.575891,19,Historical,2008_2018
130291,2017-02-03,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.920592,-122.781539,19,Historical,2008_2018
130290,2017-02-22,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.819106,-122.656474,19,Historical,2008_2018
130297,2017-03-01,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.884884,-122.741611,19,Historical,2008_2018
130295,2017-03-15,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.661731,-122.677269,19,Historical,2008_2018
130296,2017-03-17,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.855931,-122.714617,19,Historical,2008_2018
130299,2017-03-19,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.09844,-122.674857,19,Historical,2008_2018
130298,2017-03-25,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.079513,-122.701948,19,Historical,2008_2018
130302,2017-04-06,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,2008_2018
130305,2017-04-08,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.927223,-122.591202,19,Historical,2008_2018
130301,2017-04-22,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.931316,-122.774689,19,Historical,2008_2018
130327,2017-05-05,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.66678,-122.6774,19,Historical,2008_2018
130331,2017-05-13,2017,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,54.28985,-122.627941,19,Historical,2008_2018
130336,2017-05-19,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.732929,-121.160986,19,Historical,2008_2018
130330,2017-05-24,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.262239,-122.625521,19,Historical,2008_2018
130328,2017-05-25,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.792854,-122.656228,19,Historical,2008_2018
130329,2017-05-27,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.09844,-122.674857,19,Historical,2008_2018
130334,2017-05-29,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.878871,-122.242042,19,Historical,2008_2018
130335,2017-05-29,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.874409,-121.591247,19,Historical,2008_2018
130337,2017-05-29,2017,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.725517,-121.138153,19,Historical,2008_2018
130344,2017-06-02,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.321824,-122.641854,19,Historical,2008_2018
130342,2017-06-05,2017,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,YOUNG,1,54.260723,-122.624179,19,Historical,2008_2018
130338,2017-06-06,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Historical,2008_2018
130351,2017-06-06,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.878871,-122.242042,19,Historical,2008_2018
130340,2017-06-11,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.897788,-122.769667,19,Historical,2008_2018
130347,2017-06-11,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.835477,-122.838863,19,Historical,2008_2018
130343,2017-06-19,2017,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,YOUNG,1,54.29616,-122.623117,19,Historical,2008_2018
130348,2017-06-22,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.927316,-122.626255,19,Historical,2008_2018
130341,2017-06-26,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.083075,-122.697238,19,Historical,2008_2018
130339,2017-06-28,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.781221,-122.656185,19,Historical,2008_2018
130353,2017-07-04,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.782657,-122.656198,19,Historical,2008_2018
130360,2017-07-11,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.883484,-122.148547,19,Historical,2008_2018
130356,2017-07-17,2017,UNKNOWN,PRINCE GEORGE,Wolf,UNKNOWN,UNKNOWN,1,54.32939,-122.646814,19,Historical,2008_2018
130354,2017-07-19,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.8255,-122.664969,19,Historical,2008_2018
130361,2017-07-26,2017,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.895178,-121.956323,19,Historical,2008_2018
130362,2017-07-26,2017,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.867732,-121.548504,19,Historical,2008_2018
